@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'@return the removed subnode, or <code>null</code> if none\n',directive
'Equivalent to <code>String.valueOf(value.longValue())</code>.\n\n ',directive
'<li>equalWidth(false)</li>\n </ul>\n ',non-directive
'<p>An application can monitor the instrumentation of the \nJava virtual machine and manage certain characteristics in\nthe following ways:\n<ul>\n',non-directive
' Button id for a \"Cancel\" button (value 1).\n',non-directive
?,non-directive
'<h3>Starting Agents After VM Startup</h3>\n\n<p>\nAn implementation may provide a mechanism to start agents sometime after the\nthe VM has started. ',directive
' Constructs an <code>LineIndexOutOfBoundsException</code> with the specified detail message.\n\n @param s the detail message.\n',non-directive
'<p>\n Afterward, the methods <code>load()</code> and <code>save()</code>\n can be used to load and store this preference store.\n ',directive
'Font will also be applied to\n            its children. ',non-directive
'@deprecated use #getPage()\n',directive
'\n\nProvides services that allow Java programming language agents to instrument programs running on the JVM. \n',non-directive
'<li>Typed - ensures that only elements that are of a specific type can be added\n',directive
'\n\nProvides classes for reading and writing the JAR (Java ARchive) file\nformat, which is based on the standard ZIP file format with an\noptional manifest file.  The manifest stores meta-information about the\nJAR file contents and is also used for signing JAR files.\n\n\n<h2>Package Specification</h2>\n\nThe <code>java.util.jar</code> package is based on the following specifications:\n<ul>\n  <li><b>Info-ZIP file format</b> - The JAR format is based on the Info-ZIP \n      file format. See \n      <a href=\"../zip/package-summary.html#package_description\">java.util.zip\n      package description.</a> <p>\n      In JAR files, all file names must be encoded in the UTF-8 encoding. \n<p>\n  <li><a href=\"../../../../technotes/guides/jar/jar.html\">\n      Manifest and Signature Specification</a> - The manifest format specification.\n</ul>\n\n<!--\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since 1.2\n',directive
'<li><code>MessageDialog.ERROR</code> for a dialog with an\n            error image</li>\n            ',directive
' {@inheritDoc}\n \n @since 3.5\n',directive
' Tests if dialogs that have help control should show it\n all the time or only when explicitly requested for\n each dialog instance.\n \n',non-directive
' Creates a ColorDescriptor from an existing color. \n \n The returned ColorDescriptor depends on the original Color. Disposing\n the original colour while the color descriptor is still in use may cause \n SWT to throw a graphic disposed exception.\n \n @since 3.1\n\n @param toCreate Color to generate a ColorDescriptor from\n @return a newly created ColorDescriptor\n',directive
'By default,\n <code>open</code> blocks for dialogs.\n \n',directive
' Adds the given preference node as a subnode of this\n preference node.\n\n ',non-directive
'@link\njava.util.concurrent.ExecutorCompletionService}, that assists in\ncoordinating the processing of groups of asynchronous tasks.\n\n',directive
'-->\n\n',non-directive
'@deprecated As of 3.2, replaced by Platform UI\'s field assist support\n',directive
'\n<p>\nThis package contains the interfaces and utilities shared across all the subpackages of this component.\n</p>\n<p>\nThe following collection implementations are provided in the package:\n<ul>\n<li>ArrayStack - a non synchronized Stack that follows the same API as java util Stack\n<li>ExtendedProperties - extends the Properties class to add extra functionality\n</ul>\n<p>\n\n',directive
'@param errorMessage\n            the error message, or <code>null</code> to clear\n ',directive
'This allows\n the wizard to size correctly; otherwise a resize may occur when\n moving to a new page.\n ',directive
'<li><a href=\"http://www.isi.edu/in-notes/rfc1951.txt\">\n      DEFLATE Compressed Data Format Specification version 1.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1951.ps\">\n      (PostScript)</a>\n      (RFC 1951)\n<p>\n  ',directive
'@param map  the map whose value to look up\n  ',non-directive
'<li>Actions prior to \"releasing\" synchronizer methods such as\n  {@code Lock.unlock}, {@code Semaphore.release}, and\n  {@code CountDownLatch.countDown} <i>happen-before</i> actions\n  subsequent to a successful \"acquiring\" method such as\n  {@code Lock.lock}, {@code Semaphore.acquire},\n  {@code Condition.await}, and {@code CountDownLatch.await} on the\n  same synchronizer object in another thread.\n\n  ',directive
' Defines a collection that counts the number of times an object appears in\n the collection.\n ',non-directive
'</p>\n \n <p>\n This method should only be used for resources that should remain\n allocated for the lifetime of the resource manager. ',directive
' Checks if the given parent is the current parent of the\n supplied control; throws an (unchecked) exception if they\n are not correctly related.\n\n ',directive
'<li>Get the MXBean instance through the static factory method\n        and access the MXBean interface locally of the running\n        virtual machine.</li>\n    ',non-directive
'At the end, the list is returned.\n\n ',non-directive
'<p>\n The valid message types are one of <code>NONE</code>,\n <code>INFORMATION</code>,<code>WARNING</code>, or\n <code>ERROR</code>.\n ',directive
'@link java.lang.management.GarbageCollectorMXBean}</tt> </td>\n<td> Garbage collector in the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{',non-directive
'This object will be compared so hashCode(...) and equals(...) must \n return meaningful values.\n \n',directive
' Provides input for a {@link BrowserInformationControl}.\n\n @since 3.4\n',non-directive
' Returns the current value of the string-valued preference with the\n given name.\n Returns the default-default value (the empty string <code>\"\"</code>)\n if there is no preference with the given name, or if the current value \n cannot be treated as a string.\n\n @param name the name of the preference\n @return the string-valued preference\n',non-directive
